parcelid,State,County,taxrate
14247318,California,Orange,1.16
11307648,California,Los Angeles,1.43
12276227,California,Los Angeles,1.8
12026586,California,Los Angeles,1.21
11508150,California,Los Angeles,1.11
11717962,California,Los Angeles,1.24
11717962,California,Los Angeles,1.24
12858151,California,Los Angeles,1.18
11799218,California,Los Angeles,1.33
12347304,California,Los Angeles,1.24
13894410,California,Orange,1.02
14193560,California,Orange,1.14
11654151,California,Los Angeles,3.31
14473028,California,Orange,1.05
14071027,California,Orange,1.12
11278368,California,Los Angeles,2.1
13059151,California,Los Angeles,1.28
14008109,California,Orange,1.24
10810275,California,Los Angeles,1.21
14371139,California,Orange,1.06
13051425,California,Los Angeles,1.25
11617700,California,Los Angeles,1.29
11171806,California,Los Angeles,1.32
13960364,California,Orange,1.21
12651789,California,Los Angeles,1.23
11110171,California,Los Angeles,1.37
13056994,California,Los Angeles,1.56
14372630,California,Orange,0.23
11988609,California,Los Angeles,1.21
14358814,California,Orange,1.64
14187847,California,Orange,1.34
11424872,California,Los Angeles,1.29
13038872,California,Los Angeles,1.18
10982453,California,Los Angeles,1.23
13944237,California,Orange,1.21
13027593,California,Los Angeles,1.26
11184896,California,Los Angeles,1.74
14354523,California,Orange,1.39
10865377,California,Los Angeles,1.22
12653440,California,Los Angeles,1.27
10987635,California,Los Angeles,1.25
11691244,California,Los Angeles,1.2
12697223,California,Los Angeles,1.12
11277974,California,Los Angeles,1.64
11407767,California,Los Angeles,1.41
10768374,California,Los Angeles,1.24
17268033,California,Ventura,1.08
11117894,California,Los Angeles,1.35
11230777,California,Los Angeles,1.29
11985972,California,Los Angeles,1.21
17059800,California,Ventura,1.18
12347764,California,Los Angeles,1.26
14162758,California,Orange,1.19
12241953,California,Los Angeles,1.43
11734482,California,Los Angeles,1.24
14279235,California,Orange,3.53
12470659,California,Los Angeles,1.22
13845584,California,Orange,1.21
14282861,California,Orange,1.1
11867910,California,Los Angeles,1.45
13892519,California,Orange,1.08
17070425,California,Ventura,1.26
13894166,California,Orange,1.06
13835368,California,Orange,1.18
12484263,California,Los Angeles,1.25
14288996,California,Orange,1.17
13101311,California,Los Angeles,1.2
11747515,California,Los Angeles,1.26
14236096,California,Orange,1.11
13895592,California,Orange,1.03
13895964,California,Orange,1.83
11275746,California,Los Angeles,1.53
14295758,California,Orange,1.1
12094661,California,Los Angeles,1.18
12482937,California,Los Angeles,1.26
11153328,California,Los Angeles,1.35
13981382,California,Orange,1.06
13876478,California,Orange,1.15
12437970,California,Los Angeles,1.23
17177467,California,Ventura,1.26
13869411,California,Orange,1.85
11209479,California,Los Angeles,1.79
13865636,California,Orange,1.13
12474519,California,Los Angeles,1.23
12078918,California,Los Angeles,1.1
14247643,California,Orange,1.22
10953268,California,Los Angeles,1.11
11317393,California,Los Angeles,1.83
13880695,California,Orange,1.19
11603798,California,Los Angeles,1.23
13882107,California,Orange,1.21
11307262,California,Los Angeles,1.58
12657607,California,Los Angeles,1.21
13092346,California,Los Angeles,1.34
13997622,California,Orange,1.42
11697844,California,Los Angeles,1.39
11982559,California,Los Angeles,1.23
13924568,California,Orange,1.01
13924841,California,Orange,1.04
14167898,California,Orange,1.29
11362102,California,Los Angeles,1.33
14322807,California,Orange,1.25
13972530,California,Orange,1.2
14325627,California,Orange,1.15
10809075,California,Los Angeles,1.22
11210331,California,Los Angeles,1.78
12503139,California,Los Angeles,1.54
12256156,California,Los Angeles,1.41
14329045,California,Orange,1.08
11362333,California,Los Angeles,1.27
10978859,California,Los Angeles,1.23
13068662,California,Los Angeles,1.17
10756543,California,Los Angeles,1.15
12329725,California,Los Angeles,1.4
12098122,California,Los Angeles,1.18
13977064,California,Orange,1.11
11209867,California,Los Angeles,2.28
12098484,California,Los Angeles,1.17
12493396,California,Los Angeles,1.22
11299266,California,Los Angeles,1.75
11276295,California,Los Angeles,1.55
14226400,California,Orange,1.09
12686981,California,Los Angeles,1.12
12494063,California,Los Angeles,1.23
12048645,California,Los Angeles,1.13
14316817,California,Orange,1.1
11730798,California,Los Angeles,1.23
12461505,California,Los Angeles,1.26
13913135,California,Orange,1.43
11979279,California,Los Angeles,1.2
10859342,California,Los Angeles,1.21
17143474,California,Ventura,1.06
11840112,California,Los Angeles,1.38
14465914,California,Orange,1.0
12280555,California,Los Angeles,1.43
14469657,California,Orange,1.46
11654637,California,Los Angeles,1.22
10715538,California,Los Angeles,1.24
14022673,California,Orange,1.19
12563802,California,Los Angeles,1.23
12277860,California,Los Angeles,1.75
12853418,California,Los Angeles,1.25
17205378,California,Ventura,1.72
12175947,California,Los Angeles,1.68
14055826,California,Orange,1.12
17226304,California,Ventura,1.14
12842751,California,Los Angeles,1.45
14482473,California,Orange,1.03
12841760,California,Los Angeles,1.39
12265023,California,Los Angeles,3.58
17169259,California,Ventura,1.13
12264695,California,Los Angeles,3.12
11233917,California,Los Angeles,1.58
12292228,California,Los Angeles,1.53
11575300,California,Los Angeles,1.31
14434744,California,Orange,1.0
14435310,California,Orange,1.01
11482168,California,Los Angeles,2.04
17241569,California,Ventura,1.13
12155060,California,Los Angeles,1.27
12155234,California,Los Angeles,1.2
17241224,California,Ventura,1.17
10912954,California,Los Angeles,1.21
17240371,California,Ventura,1.19
12902745,California,Los Angeles,1.2
14445512,California,Orange,1.01
10999172,California,Los Angeles,1.23
11072802,California,Los Angeles,1.25
14450431,California,Orange,1.01
11071606,California,Los Angeles,1.37
17238238,California,Ventura,1.17
12161233,California,Los Angeles,1.19
14454417,California,Orange,1.54
14455266,California,Orange,1.45
12164817,California,Los Angeles,1.73
14445074,California,Orange,1.0
14146822,California,Orange,1.13
14485858,California,Orange,0.99
12275641,California,Los Angeles,1.82
11639677,California,Los Angeles,1.17
12802104,California,Los Angeles,1.81
12801585,California,Los Angeles,1.59
12195118,California,Los Angeles,1.24
12798634,California,Los Angeles,1.21
12022389,California,Los Angeles,1.2
11034203,California,Los Angeles,1.27
12269880,California,Los Angeles,1.64
17165261,California,Ventura,1.2
14069091,California,Orange,1.1
11890762,California,Los Angeles,1.57
12776811,California,Los Angeles,1.27
11216373,California,Los Angeles,2.17
14455319,California,Orange,1.57
14455319,California,Orange,1.57
11216330,California,Los Angeles,2.39
17211995,California,Ventura,1.06
12209243,California,Los Angeles,1.28
10937795,California,Los Angeles,1.14
17211264,California,Ventura,1.08
17211242,California,Ventura,1.06
10797413,California,Los Angeles,1.23
14131625,California,Orange,1.36
14508883,California,Orange,1.04
11641674,California,Los Angeles,1.36
14486438,California,Orange,1.0
11903435,California,Los Angeles,2.0
12180649,California,Los Angeles,1.22
14487822,California,Orange,0.98
12275394,California,Los Angeles,2.62
14490667,California,Orange,1.03
12024411,California,Los Angeles,1.22
14493557,California,Orange,1.01
14062484,California,Orange,1.22
11007963,California,Los Angeles,1.23
12213128,California,Los Angeles,1.32
14062520,California,Orange,1.11
11041301,California,Los Angeles,1.26
11040589,California,Los Angeles,1.25
11202194,California,Los Angeles,1.79
14065036,California,Orange,1.12
17221282,California,Ventura,1.18
11532763,California,Los Angeles,1.3
11897869,California,Los Angeles,1.19
14504094,California,Orange,1.01
12587460,California,Los Angeles,2.22
14431466,California,Orange,1.05
12412981,California,Los Angeles,1.13
12128553,California,Los Angeles,1.26
14412296,California,Orange,1.0
11668838,California,Los Angeles,1.2
12990306,California,Los Angeles,1.31
12140560,California,Los Angeles,1.14
12428306,California,Los Angeles,1.2
11464420,California,Los Angeles,1.2
14154211,California,Orange,1.15
11204959,California,Los Angeles,2.09
14413231,California,Orange,0.84
10714481,California,Los Angeles,1.32
11204220,California,Los Angeles,1.63
14384048,California,Orange,1.01
12421378,California,Los Angeles,1.17
12939130,California,Los Angeles,1.21
12950155,California,Los Angeles,1.57
12034959,California,Los Angeles,1.21
14389710,California,Orange,1.03
11462636,California,Los Angeles,1.23
11097144,California,Los Angeles,1.25
11450584,California,Los Angeles,1.15
17253122,California,Ventura,1.66
14087015,California,Orange,1.18
11100465,California,Los Angeles,1.24
12425738,California,Los Angeles,1.43
12975838,California,Los Angeles,1.51
14034641,California,Orange,1.2
11440234,California,Los Angeles,1.37
11828720,California,Los Angeles,1.54
14393028,California,Orange,0.97
14024634,California,Orange,1.14
12130255,California,Los Angeles,1.15
11460775,California,Los Angeles,1.21
12223139,California,Los Angeles,1.37
14390033,California,Orange,1.03
11462106,California,Los Angeles,1.2
17145560,California,Ventura,1.2
14023685,California,Orange,1.79
11089482,California,Los Angeles,1.38
17247561,California,Ventura,1.55
14425080,California,Orange,1.05
17172095,California,Ventura,1.13
11185298,California,Los Angeles,1.56
12925749,California,Los Angeles,1.61
14379838,California,Orange,1.01
10769263,California,Los Angeles,1.21
17245374,California,Ventura,1.18
11822716,California,Los Angeles,2.38
17249313,California,Ventura,1.2
14019056,California,Orange,1.26
14424996,California,Orange,1.04
10851794,California,Los Angeles,1.22
11664802,California,Los Angeles,1.2
11853159,California,Los Angeles,1.81
10904961,California,Los Angeles,1.2
17053525,California,Ventura,1.19
11642304,California,Los Angeles,1.28
10848614,California,Los Angeles,1.21
10955357,California,Los Angeles,1.12
12449378,California,Los Angeles,1.23
12426751,California,Los Angeles,1.33
12348614,California,Los Angeles,1.27
17051809,California,Ventura,1.15
12266819,California,Los Angeles,1.76
12579750,California,Los Angeles,11.38
17180968,California,Ventura,1.1
10813236,California,Los Angeles,1.24
12440553,California,Los Angeles,1.31
17062688,California,Ventura,1.47
11765409,California,Los Angeles,1.24
17075855,California,Ventura,1.05
12651699,California,Los Angeles,1.22
10818260,California,Los Angeles,1.23
12511977,California,Los Angeles,1.41
10843670,California,Los Angeles,1.2
12596943,California,Los Angeles,1.16
12258886,California,Los Angeles,2.41
12610829,California,Los Angeles,1.69
11687656,California,Los Angeles,1.55
17126099,California,Ventura,29.49
17165390,California,Ventura,1.2
10848203,California,Los Angeles,1.23
12310795,California,Los Angeles,1.31
11761651,California,Los Angeles,1.25
11734509,California,Los Angeles,1.5
12385762,California,Los Angeles,1.22
12511653,California,Los Angeles,1.42
10865754,California,Los Angeles,1.28
12458329,California,Los Angeles,1.28
12258234,California,Los Angeles,2.03
17143946,California,Ventura,1.07
10932988,California,Los Angeles,1.21
10866123,California,Los Angeles,1.21
11817917,California,Los Angeles,1.27
12640724,California,Los Angeles,1.31
12486139,California,Los Angeles,1.61
10913737,California,Los Angeles,1.2
11805236,California,Los Angeles,1.38
10916345,California,Los Angeles,1.24
11757365,California,Los Angeles,1.25
12482427,California,Los Angeles,1.68
17119393,California,Ventura,1.15
12283493,California,Los Angeles,1.43
10811493,California,Los Angeles,1.14
10861814,California,Los Angeles,1.39
12263562,California,Los Angeles,2.17
12493667,California,Los Angeles,1.21
11855679,California,Los Angeles,1.35
12641030,California,Los Angeles,1.23
12328460,California,Los Angeles,1.22
12292010,California,Los Angeles,1.47
17109030,California,Ventura,1.13
11703196,California,Los Angeles,1.33
11663751,California,Los Angeles,1.35
12290038,California,Los Angeles,1.37
11703748,California,Los Angeles,5.01
17137321,California,Ventura,1.1
12263416,California,Los Angeles,3.7
12416775,California,Los Angeles,1.34
12619108,California,Los Angeles,1.39
12491103,California,Los Angeles,1.2
12437254,California,Los Angeles,1.21
12505505,California,Los Angeles,1.33
10924828,California,Los Angeles,1.2
17114698,California,Ventura,1.09
17084210,California,Ventura,1.09
12387965,California,Los Angeles,1.27
12534646,California,Los Angeles,1.21
10815921,California,Los Angeles,1.26
11647871,California,Los Angeles,1.2
12638343,California,Los Angeles,1.51
11826721,California,Los Angeles,2.16
12359456,California,Los Angeles,1.53
11691450,California,Los Angeles,1.23
12575475,California,Los Angeles,1.74
12566184,California,Los Angeles,1.45
11656534,California,Los Angeles,1.25
11715270,California,Los Angeles,1.29
17071716,California,Ventura,1.05
12386122,California,Los Angeles,1.22
10893671,California,Los Angeles,1.23
12530614,California,Los Angeles,1.18
12478089,California,Los Angeles,1.17
12411242,California,Los Angeles,1.14
17172705,California,Ventura,1.13
12477907,California,Los Angeles,1.53
13010041,California,Los Angeles,1.38
11450495,California,Los Angeles,1.17
13861168,California,Orange,1.13
12853199,California,Los Angeles,1.24
13862233,California,Orange,1.33
12760132,California,Los Angeles,1.35
12084424,California,Los Angeles,1.12
14476548,California,Orange,0.99
11316983,California,Los Angeles,1.87
14258482,California,Orange,1.21
14398929,California,Orange,1.0
14256312,California,Orange,1.22
17293118,California,Ventura,1.17
14254580,California,Orange,1.2
17209530,California,Ventura,1.06
13870707,California,Orange,1.17
11312354,California,Los Angeles,1.68
17293566,California,Ventura,1.23
11974834,California,Los Angeles,1.25
11453284,California,Los Angeles,1.15
11453811,California,Los Angeles,1.56
14274916,California,Orange,2.16
12078144,California,Los Angeles,1.14
13853287,California,Orange,1.16
12853087,California,Los Angeles,1.19
13100265,California,Los Angeles,1.15
11327661,California,Los Angeles,1.1
13101204,California,Los Angeles,1.23
11325639,California,Los Angeles,1.19
11942923,California,Los Angeles,1.2
17260059,California,Ventura,1.21
11139946,California,Los Angeles,1.3
13835742,California,Orange,1.27
12981510,California,Los Angeles,1.69
